2017 Feb 28,0
2017 Mar 01,0
2017 Mar 02,0
2017 Mar 03,100
2017 Mar 04,0
2017 Mar 05,88
2017 Mar 06,0
2017 Mar 07,0
2017 Mar 08,0
2017 Mar 09,0
2017 Mar 10,0
2017 Mar 10,0
2017 Mar 11,0
2017 Mar 12,0
2017 Mar 13,0
2017 Mar 14,0
2017 Mar 15,99
2017 Mar 16,0
2017 Mar 17,0
2017 Mar 18,0
2017 Mar 19,0
2017 Mar 20,0
2017 Mar 21,0
2017 Mar 22,100
2017 Mar 23,98
2017 Mar 24,0
